2025-04-16 17:32:15.056,90000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:15.208,91000,84000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:15.578,90000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:15.999,88000,85000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:16.302,90000,84000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:16.452,90000,83000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:16.608,89000,83000,84000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:16.759,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:16.903,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:17.055,89000,82000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:17.203,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1826000,0,0,0,0
2025-04-16 17:32:17.351,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:17.500,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:17.643,87000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,0,0,0,0
2025-04-16 17:32:17.800,89000,83000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
